release_date,brand_name,model,gender,len_colorway,main_color,upper_material,technology,len_size,unique,price,days_since_release,log_price
2022-09-10,Air Jordan,Air Jordan 3 Retro 'Fire Red' 2022,men,6,White,Leather,Air,26,0,213.0,966,5.3612921657094255
2022-12-17,Nike,Dunk Low SB 'Sandy Bodecker',men,5,Multi-Color,Patent Leather,Zoom Air,39,1,140.0,868,4.941642422609304
2022-10-29,Air Jordan,Air Jordan 4 Retro 'Midnight Navy',men,8,White,Leather,Air,26,0,316.0,917,5.755742213586912
2022-09-02,New Balance,9060 'Black Castlerock',men,4,Black,Suede,ABZORB,34,0,138.0,974,4.927253685157205
2022-11-17,Air Jordan,A Ma Maniére x Air Jordan 4 Retro 'Violet Ore',men,8,Purple,Suede,Air,39,0,200.0,898,5.298317366548036
2022-06-01,Vans,Classic Slip-On 'Checkerboard',men,2,White,Unknown,Basic,26,0,51.0,1067,3.9318256327243257
2022-10-01,Vans,Era 'Black White',men,2,Black,Unknown,Basic,26,0,51.0,945,3.9318256327243257
2022-10-15,Air Jordan,Wmns Air Jordan 4 Retro 'Canyon Purple',women,6,Purple,Suede,Air,38,0,159.0,931,5.0689042022202315
2022-12-13,adidas,adiFOM SLTN 'Carbon Bright Royal',men,5,Grey,Textile,Basic,31,0,52.0,872,3.9512437185814275
2022-03-31,Nike,sacai x Blazer Low 'Black Patent',men,2,Black,Patent Leather,Basic,39,0,64.0,1129,4.1588830833596715
2022-04-06,New Balance,Fresh Foam X 1080v12 'Black Thunder',men,3,Black,Mesh,Fresh Foam,34,0,120.0,1123,4.787491742782046
2022-09-01,Air Jordan,Air Jordan 1 Low 'Triple White' 2022,men,3,White,Leather,Air,39,0,117.0,975,4.762173934797756
2023-05-31,ASICS,Gel 1130 'Black Pure Silver',men,3,Black,Mesh,Gel,26,0,127.0,703,4.844187086458591
2023-12-12,Nike,P-6000 'Metallic Silver',men,4,Silver,Mesh,Basic,39,0,106.0,508,4.663439094112067
2023-02-11,Air Jordan,Air Jordan 4 Retro SE Craft 'Photon Dust',men,11,Grey,Suede,Air,26,0,137.0,812,4.919980925828125
2023-03-11,Air Jordan,Air Jordan 3 Retro 'White Cement Reimagined',men,7,White,Leather,Air,25,0,155.0,784,5.043425116919247
2023-09-01,adidas,Campus 00s 'Core Black Gum',men,6,Black,Suede,Basic,31,0,69.0,610,4.23410650459726
2023-05-31,adidas,Yeezy Boost 350 V2 'Carbon Beluga',men,6,Grey,Primeknit,Boost,31,0,141.0,703,4.948759890378168
2023-02-22,Nike,Wmns Air Zoom Vomero 5 'Photon Dust Metallic Silver',women,5,Silver,Mesh,Zoom Air,38,0,143.0,801,4.962844630259907
2023-09-09,Air Jordan,Air Jordan 4 Retro 'Red Cement',men,6,White,Leather,Air,25,0,223.0,602,5.407171771460119
2023-05-13,Air Jordan,Air Jordan 4 Retro 'Thunder' 2023,men,3,Black,Nubuck,Air,25,0,315.0,721,5.752572638825633
2023-07-02,ASICS,Gel 1130 'Clay Canyon',men,3,White,Mesh,Gel,26,0,104.0,671,4.6443908991413725
2023-12-09,Air Jordan,Air Jordan 11 Retro 'Gratitude / Defining Moments',men,4,White,Patent Leather,Air,25,0,198.0,511,5.288267030694535
2023-04-15,Air Jordan,Air Jordan 1 Retro High OG 'Lucky Green',men,4,Green,Leather,Air,25,0,160.0,749,5.075173815233827
2023-06-20,Air Jordan,Wmns Air Jordan 1 Mid 'Panda',women,3,Black,Leather,Air,38,0,74.0,683,4.30406509320417
2023-07-10,Nike,Wmns Dunk Low 'Cacao Wow',women,5,Brown,Leather,Basic,15,0,80.0,663,4.382026634673881
2023-10-15,adidas,Wmns Samba OG 'White Clear Granite',women,6,White,Leather,Basic,26,0,97.0,566,4.574710978503383
2023-12-15,adidas,Wmns Samba OG 'Black Wonder White',women,6,Black,Suede,Basic,26,0,77.0,505,4.343805421853684
2023-11-09,Nike,Off-White x Air Force 1 Mid SP Leather 'Varsity Maize',men,4,Yellow,Leather,Air,25,0,105.0,541,4.653960350157523
2023-08-21,adidas,Yeezy Boost 350 V2 'MX Dark Salt',men,9,Grey,Primeknit,Boost,31,0,144.0,621,4.969813299576001
2023-10-18,Air Jordan,Wmns Air Jordan 1 Retro High OG 'Satin Bred' 2023,women,4,Red,Satin,Air,15,1,88.0,563,4.477336814478207
2023-03-04,Air Jordan,Air Jordan 5 Retro SE 'UNC',men,4,Blue,Nubuck,Air,19,0,270.0,791,5.598421958998375
2023-01-12,Nike,Dunk High 'White Picante Red',men,6,White,Leather,Basic,39,0,73.0,842,4.290459441148391
2023-01-24,Nike,Dunk Low SB 'White Gum',men,6,White,Leather,Zoom Air,39,0,100.0,830,4.605170185988092
2023-03-21,Air Jordan,Nike SB x Air Jordan 4 Retro SP 'Pine Green',men,6,White,Leather,Air,25,0,347.0,774,5.849324779946859
2023-10-11,ASICS,Fujitaka x EX89 'Imbari Pack',men,2,White,Leather,Basic,26,0,52.0,570,3.9512437185814275
2024-11-16,Air Jordan,Air Jordan 4 Retro 'Fear' 2024,men,6,Black,Suede,Air,26,0,213.0,168,5.3612921657094255
2024-11-23,Air Jordan,Air Jordan 3 Retro OG 'Black Cement' 2024,men,6,Black,Leather,Air,25,0,165.0,161,5.10594547390058
2024-12-14,Air Jordan,Air Jordan 11 Retro 'Legend Blue / Columbia' 2024,men,4,White,Patent Leather,Air,26,0,171.0,140,5.14166355650266
2024-09-14,Air Jordan,Air Jordan 1 Retro High OG 'Midnight Navy',men,5,Blue,Leather,Air,25,0,118.0,231,4.770684624465665
2024-05-04,Air Jordan,Air Jordan 4 Retro 'Military Blue' 2024,men,5,Cream,Leather,Air,25,0,173.0,364,5.153291594497779
2024-02-17,Air Jordan,Air Jordan 4 Retro 'Bred Reimagined',men,7,Black,Leather,Air,26,0,255.0,441,5.541263545158426
2024-08-24,Air Jordan,Air Jordan 4 Retro 'White Thunder',men,3,Black,Nubuck,Air,25,0,315.0,252,5.752572638825633
2024-07-27,Air Jordan,Air Jordan 4 Retro SE 'Wet Cement',men,8,Grey,Suede,Air,39,0,234.0,280,5.455321115357702
2024-09-28,Air Jordan,Travis Scott x Air Jordan 1 Retro Low OG SP 'Reverse Olive / Medium Olive',men,5,Green,Suede,Air,25,0,593.0,217,6.385194398997726
2024-12-21,Air Jordan,Travis Scott x Air Jordan 1 Retro Low OG SP 'Velvet Brown',men,5,Brown,Suede,Air,39,0,343.0,133,5.8377304471659395
2024-12-06,Puma,MB.04 'Phoenix',men,8,Orange,Mesh,Nitro Foam,25,0,106.0,148,4.663439094112067
2024-06-15,Air Jordan,Air Jordan 4 Retro 'Oxidized Green',men,6,White,Leather,Air,25,0,135.0,322,4.90527477843843
2024-01-01,ASICS,Gel 1130 'White Black',men,2,White,Mesh,Gel,26,0,99.0,488,4.59511985013459
2024-08-03,Air Jordan,Air Jordan 6 Retro 'Olympic' 2024,men,5,Blue,Leather,Air,18,0,155.0,273,5.043425116919247
2024-08-10,Air Jordan,Air Jordan 1 Retro High OG 'Black Gold',men,4,Gold,Leather,Air,25,0,99.0,266,4.59511985013459
2024-11-26,Air Jordan,Travis Scott x Jordan Jumpman Jack TR 'Dark Mocha',men,4,Brown,Suede,Basic,25,0,261.0,158,5.564520407322694
2024-08-31,Air Jordan,Air Jordan 3 Retro 'Cement Grey',men,7,White,Leather,Air,18,0,176.0,245,5.170483995038151
2024-12-23,Nike,Dunk Low SE 'Off Noir Smoke Grey',men,6,Black,Textile,Basic,39,0,94.0,131,4.543294782270004
2024-05-25,Air Jordan,Travis Scott x Wmns Air Jordan 1 Retro Low OG SP 'Canary',women,8,Yellow,Suede,Air,24,0,348.0,343,5.8522024797744745
2024-05-18,Air Jordan,Air Jordan 11 Retro Low 'Space Jam',men,4,Black,Patent Leather,Air,18,0,237.0,350,5.4680601411351315
2024-10-04,adidas,Samba XLG 'Black Carbon',men,4,Black,Suede,EVA,31,0,120.0,211,4.787491742782046
2024-09-20,Air Jordan,A Ma Maniére x Wmns Air Jordan 4 Retro 'While You Were Sleeping',women,6,Pink,Nubuck,Air,22,0,233.0,225,5.4510384535657
2024-06-11,Air Jordan,Air Jordan 1 Low 'Gold Swoosh',men,4,White,Leather,Air,39,0,96.0,326,4.564348191467836
2024-08-20,Air Jordan,Air Jordan 1 Low SE 'Sail Archaeo Brown',men,8,Cream,Suede,Air,39,0,111.0,256,4.709530201312334
2025-04-15,Air Jordan,Nike SB x Air Jordan 4 Retro SP 'Navy',men,10,White,Leather,Air,25,0,263.0,18,5.572154032177765
2025-03-14,Air Jordan,Nigel Sylvester x Air Jordan 4 Retro OG SP 'Brick By Brick',men,4,Orange,Suede,Air,26,0,299.0,50,5.700443573390687
2025-02-08,Air Jordan,Air Jordan 5 Retro OG 'Black Metallic Reimagined',men,6,Black,Nubuck,Air,39,0,290.0,84,5.66988092298052
2025-04-25,Puma,LaFrancé 'Heatmap',men,4,Green,Leather,EVA,25,0,170.0,8,5.135798437050262
2025-03-01,Air Jordan,Air Jordan 12 Retro 'Flu Game' 2025,men,3,Black,Leather,Zoom Air,19,0,271.0,63,5.602118820879701
2025-03-08,Air Jordan,Wmns Air Jordan 4 Retro 'Abundance / Seafoam',women,4,Green,Nubuck,Air,15,0,154.0,56,5.0369526024136295
2025-02-15,Air Jordan,Air Jordan 1 Retro High OG 'Black Toe Reimagined',men,5,Red,Leather,Air,25,0,124.0,77,4.820281565605037
2025-02-22,Air Jordan,Air Jordan 3 Retro 'Lucky Shorts',men,11,White,Unknown,Air,39,0,166.0,70,5.111987788356544
2025-04-05,Nike,Yuto Horigome x Dunk Low SB 'Matcha',men,10,Green,Suede,Zoom Air,27,0,193.0,28,5.262690188904886
2025-03-01,New Balance,9060 'Black Cat',men,1,Black,Suede,ABZORB,34,0,213.0,63,5.3612921657094255
2025-03-12,Puma,LaFrancé 'Written in Chrome Pack - Black',men,4,Black,Leather,EVA,25,0,123.0,52,4.812184355372417
2025-02-27,Air Jordan,Union LA x Air Jordan 1 Retro High OG SP 'Chicago Shadow',men,7,Red,Leather,Air,25,0,300.0,65,5.703782474656201
2025-04-26,Air Jordan,Air Jordan 11 Retro Low 'Bred' 2025,men,4,Black,Patent Leather,Air,39,0,224.0,7,5.4116460518550396
2025-04-13,Nike,Kobe 8 Protro 'What The Kobe' 2025,men,3,Multi-Color,Mesh,React,39,0,252.0,20,5.529429087511423
2025-03-28,Puma,MB.04 'Gem',men,4,Green,Mesh,Nitro Foam,25,0,106.0,36,4.663439094112067
2025-02-20,Nike,Dunk Low SE 'Light Armory Blue Denim',men,9,Blue,Denim,Basic,39,0,100.0,72,4.605170185988092
2025-03-15,Air Jordan,Air Jordan 9 Retro 'Cool Grey' 2025,men,5,Grey,Patent Leather,Air,26,0,285.0,49,5.652489180268651
2025-04-18,Air Jordan,Air Jordan 1 Retro Low OG 'Rookie of the Year',men,6,Brown,Unknown,Air,39,0,144.0,15,4.969813299576001
2025-02-04,adidas,Samba OG 'Earth Strata Wonder White',men,6,Brown,Mesh,Basic,31,0,128.0,88,4.852030263919617
2025-02-21,Nike,Air Foamposite One 'Galaxy' 2025,men,3,Blue,Foamposite,Zoom Air,22,0,219.0,71,5.389071729816501
2025-03-20,Nike,Supreme x Air Max 1 '87 SP 'Black White',men,3,Black,Unknown,Air,39,0,233.0,44,5.4510384535657
2025-02-14,Air Jordan,Air Jordan 1 Retro High '85 OG 'Bred / Banned' 2025,men,4,Black,Leather,Air,39,0,271.0,78,5.602118820879701
2025-04-04,Nike,Jewell Loyd x Air Zoom GT Cut 3 'Paint',men,1,Multi-Color,Textile,ZoomX,39,0,272.0,29,5.605802066295998
2003-01-01,Nike,Wmns Air Force 1 JSW 'White University Blue',women,3,White,Unknown,Air,38,0,283.0,8160,5.645446897643238
2003-01-01,Nike,Wmns Air Max 1 'Habor Blue',women,7,White,Leather,Air,38,0,671.0,8160,6.508769136971682
2004-06-22,Air Jordan,Wmns Air Jordan 12 Retro Low 'Real Pink',women,4,White,Unknown,Air,38,0,671.0,7622,6.508769136971682
2004-01-01,Nike,Wmns Air Force 1,women,5,White,Unknown,Air,38,0,416.0,7795,6.030685260261263
2005-07-15,Nike,Wmns Air Trainer Max 91 'Denim',women,3,Blue,Unknown,Air,38,0,704.0,7234,6.556778356158042
2005-05-07,Air Jordan,Wmns Air Jordan 13 Retro Low 'University Blue',women,7,White,Suede,Zoom Air,38,0,388.0,7303,5.961005339623274
2005-07-23,Air Jordan,Wmns Air Jordan 10 Retro,women,4,White,Unknown,Air,38,0,547.0,7226,6.304448802421981
2006-01-01,Nike,Wmns Dunk Low Premium 'Collection Royale Serena Williams',women,4,Green,Unknown,Basic,38,0,1068.0,7064,6.97354301952014
2006-10-05,Nike,Wmns Dunk Low 'Metallic Zinc',women,4,Silver,Unknown,Basic,38,0,541.0,6787,6.293419278846481
2006-01-01,Nike,Wmns Air Force 1 Premium,women,4,Purple,Unknown,Air,38,0,930.0,7064,6.835184586147301
2006-08-25,Nike,Wmns Dunk Low Premium 'Tricksy',women,3,Green,Unknown,Basic,38,0,1705.0,6828,7.4413203897176174
2006-03-18,Air Jordan,Wmns Air Jordan 14 Retro Low 'Cerise',women,4,White,Leather,Zoom Air,38,0,185.0,6988,5.220355825078324
2006-05-01,Nike,Wmns Dunk Low Nke,women,2,Grey,Unknown,Basic,38,0,374.0,6944,5.924255797414532
2006-05-27,Air Jordan,Wmns Air Jordan 7 Retro 'White Varsity Maize',women,3,White,Leather,Air,38,0,415.0,6918,6.028278520230698
2007-09-20,Nike,Wmns Vandal Low 'Tweed Pack',women,3,Black,Leather,Basic,38,0,178.0,6437,5.181783550292085
2007-01-01,Nike,Wmns Air Force 1 Supreme,women,3,White,Unknown,Air,38,0,155.0,6699,5.043425116919247
2007-11-09,Nike,Wmns Air Force 1 '07 'Team Red Gold',women,4,Red,Unknown,Air,38,0,157.0,6387,5.056245805348308
2007-01-01,Nike,Wmns Air Force 1 '07 'Granite',women,3,Grey,Unknown,Air,38,0,112.0,6699,4.718498871295094
2007-12-22,Air Jordan,Wmns Air Jordan 8 Retro Low 'Dark Cinder',women,3,Brown,Leather,Air,38,0,411.0,6344,6.018593214496234
2007-03-03,Air Jordan,Wmns Air Jordan 3 Retro 'Harbor Blue',women,4,White,Unknown,Air,38,0,286.0,6638,5.655991810819852
2007-06-30,Air Jordan,Wmns Air Jordan 11 Retro Low  'IE',women,3,Black,Unknown,Air,38,0,217.0,6519,5.37989735354046
2007-10-20,Air Jordan,Wmns Air Jordan 8 Retro 'Ice Blue',women,5,Blue,Nubuck,Air,38,0,1054.0,6407,6.960347729101308
2008-01-19,Nike,Wmns Air Force 1 Low Premium '07 LE 'Floral',women,6,Grey,Unknown,Air,38,0,52.0,6316,3.9512437185814275
2008-07-01,Nike,Wmns Air Stab Premium 'Solar',women,7,Multi-Color,Mesh,Air,38,0,452.0,6152,6.113682179832232
2008-03-01,Nike,Wmns Dunk Low 'White Metallic Gold',women,6,White,Unknown,Basic,38,0,6498.0,6274,8.779249716229046
2008-05-10,Nike,Wmns Air Force 1 Low Canvas,women,4,Orange,Unknown,Air,38,0,76.0,6204,4.330733340286331
2008-01-01,Nike,Wmns Air Max 1 'Tartan Plaid',women,4,Black,Fabric,Air,38,0,593.0,6334,6.385194398997726
2008-01-01,Nike,Wmns Dunk Low 'White Orange Blaze',women,5,White,Unknown,Basic,38,0,348.0,6334,5.8522024797744745
2008-01-13,Nike,Wmns Air Max 90 'Easter',women,7,White,Unknown,Air,38,0,291.0,6322,5.673323267171493
2008-06-28,Nike,Wmns Air Force 1 '07 'Vivid Blue',women,3,Blue,Unknown,Air,38,0,64.0,6155,4.1588830833596715
2008-08-30,Nike,Wmns Air Force 1 '07 'Varsity Purple',women,3,Purple,Unknown,Air,38,0,287.0,6092,5.659482215759621
2008-11-30,Nike,Wmns Dunk Low CL 'Chile',women,0,Red,Leather,Basic,38,0,212.0,6000,5.356586274672012
2009-05-11,Nike,Wmns Big Nike High 'White Persian Coral',women,5,White,Unknown,Basic,38,0,899.0,5838,6.80128303447162
2009-01-01,Nike,Wmns Dunk Low CL 'Grand Purple',women,4,Purple,Unknown,Basic,38,0,218.0,5968,5.384495062789089
2009-02-25,Nike,Wmns Dunk High 6.0 'Pure Purple Cyan Coral',women,6,Multi-Color,Leather,Basic,38,0,224.0,5913,5.4116460518550396
2009-01-24,Nike,Wmns Air Force 1 '07 'Varsity Maize',women,5,Yellow,Unknown,Air,38,0,150.0,5945,5.0106352940962555
2009-01-01,Nike,Wmns Dunk High Premium 'Multi-Color',women,6,Multi-Color,Leather,Basic,38,0,309.0,5968,5.733341276897746
2009-09-17,Nike,Wmns Zoom LeBron Soldier 3 'Breast Cancer Awareness',women,4,White,Unknown,Air,38,0,470.0,5709,6.152732694704104
2009-05-26,Nike,Wmns Dunk High 'Bright Peach',women,4,Pink,Leather,Basic,38,0,124.0,5823,4.820281565605037
2010-01-01,New Balance,Wmns 992 Made in USA 2E Wide 'White Sky Blue',women,3,White,Leather,ABZORB,24,0,141.0,5603,4.948759890378168
2010-03-22,Nike,Wmns Air Max 1 'Julep Silver',women,5,Multi-Color,Mesh,Air,38,0,264.0,5523,5.575949103146316
2011-12-14,adidas,Wmns Superstar 'OG',women,5,White,Unknown,Basic,26,0,87.0,4891,4.465908118654584
2011-11-04,Nike,Wmns Dunk High Skinny 'Doernbecher',women,5,Purple,Unknown,Basic,38,0,1331.0,4931,7.193685818395112
2011-09-01,Nike,Wmns LunarGlide+ 3 'City Pack - Beijing',women,4,Black,Mesh,Lunarlon,38,0,156.0,4995,5.049856007249537
2011-01-23,Nike,Wmns Air Max 1 'Retro Sport Red',women,4,Teal,Suede,Air,38,0,107.0,5216,4.672828834461906
2012-07-03,ASICS,Wmns Gel Blur33 2.0 'Brazil Flag',women,4,Blue,Unknown,Gel,20,0,81.0,4689,4.394449154672439
2012-10-17,Nike,Wmns Dunk Sky Hi City FW QS 'Paris',women,3,White,Unknown,Basic,38,0,678.0,4583,6.519147287940395
2012-10-01,Nike,Wmns Air Max 1 'Grey Leopard',women,4,Grey,Suede,Air,38,0,243.0,4599,5.493061443340548
2012-10-01,Nike,Wmns Air Max 1 'Leopard',women,6,Black,Suede,Air,38,0,313.0,4599,5.746203190540153
2012-12-20,Nike,Wmns Kobe 8 iD,women,2,Multi-Color,Mesh,Lunarlon,38,0,402.0,4519,5.996452088619021
2012-01-01,Brooks,Wmns PureCadence 'Scuba Blue Barberry',women,3,Blue,Mesh,Basic,17,0,226.0,4873,5.420534999272286
2012-01-01,Brooks,Wmns Adrenaline GTS 13 'Atomic Blue Diva Pink',women,5,Blue,Mesh,BioMoGo,17,0,167.0,4873,5.117993812416755
2013-11-04,Nike,Wmns Dunk Super Sky High Premium 'Reflect Silver',women,5,Silver,Unknown,Basic,38,0,110.0,4200,4.700480365792417
2013-03-28,Nike,Wmns Free 5.0+ 'Violet Force Bright Citrus',women,5,Purple,Mesh,Free,38,0,167.0,4421,5.117993812416755
2013-11-29,Nike,Liberty of London x Wmns Dunk Sky High Sneakerboot QS 'Solar Red Bandana',women,4,Black,Leather,Basic,38,0,266.0,4175,5.583496308781699
2013-07-01,Nike,Wmns Dunk Sky High 'Pale Grey',women,4,Grey,Suede,Basic,38,0,355.0,4326,5.872117789475416
2013-03-27,Nike,Wmns Dunk Sky Hi City FW QS 'Milan',women,3,Brown,Leather,Basic,38,0,149.0,4422,5.003946305945459
2013-12-27,Nike,Wmns Flyknit Air Max 'Multi-Color',women,4,Multi-Color,Flyknit,Basic,38,0,114.0,4147,4.736198448394496
2013-10-26,Nike,Wmns Rosherun Pwm N7 'N7',women,4,Black,Unknown,Basic,38,0,157.0,4209,5.056245805348308
2013-11-23,Nike,Wmns Rosherun DB 'Doernbecher',women,4,Black,Unknown,Basic,38,1,122.0,4181,4.804021044733257
2013-03-27,Nike,Wmns Dunk Sky High City FW QS 'London',women,4,Red,Textile,Basic,38,0,542.0,4422,6.295266001439646
2013-11-29,Nike,Liberty of London x Wmns Air Max 1 QS 'Black Paisley',women,5,Black,Unknown,Air,38,1,472.0,4175,6.156978985585555
2013-03-26,Nike,Wmns Dunk Sky High City FW QS 'New York City',women,4,Black,Leather,Basic,38,0,234.0,4423,5.455321115357702
2013-10-20,Nike,Wmns Air Max 1 'Linen',women,5,Tan,Fabric,Air,38,0,143.0,4215,4.962844630259907
2013-01-01,Brooks,Wmns PureConnect 2 'Anthracite Green Gecko',women,6,Black,Mesh,BioMoGo,17,0,179.0,4507,5.187385805840755
2013-01-01,Brooks,Wmns PureConnect 2 'Scuba Blue Jasmine Green',women,6,Blue,Mesh,BioMoGo,17,0,167.0,4507,5.117993812416755
2013-01-01,Brooks,Wmns Glycerin 11 'Sterling Pomegranate',women,3,Grey,Mesh,DNA,17,0,225.0,4507,5.41610040220442
2013-01-01,Brooks,Wmns Ravenna 4 'Green Gecko Pink Glow',women,5,Green,Mesh,BioMoGo,17,0,167.0,4507,5.117993812416755
2013-01-01,Brooks,Wmns Ravenna 4 'Tile Blue Lime Punch',women,7,Blue,Mesh,BioMoGo,17,0,167.0,4507,5.117993812416755
2013-01-01,Brooks,Wmns Glycerin 11 'Burnt Pink Denim',women,6,Pink,Mesh,DNA,17,0,167.0,4507,5.117993812416755
2013-01-01,Brooks,Wmns Ravenna 4 'Cactus Flower Nightlife',women,6,Purple,Mesh,BioMoGo,17,0,167.0,4507,5.117993812416755
2013-10-06,Nike,Wmns Roshe Run 'Canyon Grey Teal',women,7,Grey,Mesh,Basic,38,0,179.0,4229,5.187385805840755
2013-10-01,Nike,Wmns Air Max 1 'Dark Loden Violet Frost',women,7,Green,Wool,Air,38,0,169.0,4234,5.1298987149230735
2013-05-21,Loewe,Loewe Wmns Flow Runner 2.0 'Gradient Blue Lilac',women,3,Blue,Nylon,Basic,23,0,1125.0,4367,7.025538314638521
2013-09-10,Nike,Wmns Terminator Lite High 'Gym Red White',women,5,Red,Suede,Basic,38,0,52.0,4255,3.9512437185814275
2014-11-20,Fila,Wmns 95 'Court Pack - White Black',women,3,White,Leather,Basic,18,0,161.0,3819,5.081404364984463
2014-07-16,Nike,Wmns Air Max Lunar 1 'Natural Grey Royal',women,6,White,Unknown,Air,38,0,101.0,3946,4.61512051684126
2014-07-17,Nike,Riccardo Tisci x Wmns Air Force 1 Boot SP RT 'Black Brown',women,3,Black,Unknown,Air,38,0,2647.0,3945,7.881182202227102
2014-08-05,adidas,Wmns UltraBoost 1.0 'Flash Pink',women,7,Pink,Primeknit,Boost,26,0,128.0,3926,4.852030263919617
2014-07-11,Nike,Flavio Samelo x Jayelle Hudson x Wmns Roshe Run QS 'Pulso Forte',women,3,Black,Mesh,Basic,38,0,143.0,3951,4.962844630259907
2014-01-04,Nike,Wmns Air Max 1 Premium 'Glacier Ice Grey' European Exclusive,women,6,White,Leather,Air,38,0,179.0,4139,5.187385805840755
2014-10-30,Nike,Wmns Air Force 1 High FW QS 'Paris',women,6,Blue,Unknown,Air,38,0,212.0,3840,5.356586274672012
2014-07-10,Nike,Wmns Air Max 1 Cut Out Prm 'Bronze',women,8,Brown,Unknown,Air,38,0,143.0,3952,4.962844630259907
2014-09-23,Nike,Wmns Air Max 1 'Deep Burgundy Action Red',women,6,Red,Suede,Air,38,0,106.0,3877,4.663439094112067
2014-01-20,Nike,Wmns Air Max 1 QS 'Party Pack',women,6,Blue,Unknown,Air,38,0,173.0,4123,5.153291594497779
2014-02-15,Nike,Wmns Air Max 1 Cut Out Premium 'Magnetic Field',women,8,Grey,Leather,Air,38,0,88.0,4097,4.477336814478207
2014-08-19,Nike,Wmns Air Max Lunar 90 C3.0 'Hyper Pink',women,6,Pink,Mesh,Lunarlon,38,0,155.0,3912,5.043425116919247
2014-04-07,Nike,Wmns Free 5.0 'Bright Grape',women,7,Purple,Mesh,Free,38,0,167.0,4046,5.117993812416755
2014-05-19,Nike,Wmns Flyknit Max 'Atomic Purple Total Orange',women,7,Purple,Flyknit,Air,38,0,262.0,4004,5.568344503761097
2014-01-02,ASICS,Wmns Gel Lyte 3 'Lovers and Haters',women,2,Black,Unknown,Gel,20,0,94.0,4141,4.543294782270004
2014-10-29,Nike,Undercover x Wmns Dunk Sky High SP 'White',women,3,White,Faux Fur,Basic,38,0,124.0,3841,4.820281565605037
2014-03-17,Supra,Wmns Society 2 'Orchid Flower',women,3,Pink,Nylon,Basic,18,0,160.0,4067,5.075173815233827
2014-01-01,Brooks,Wmns Adrenaline GTS 14 'Sterling Purple Cactus',women,5,Grey,Mesh,BioMoGo,17,0,173.0,4142,5.153291594497779
2014-01-01,Brooks,Wmns Adrenaline GTS 14 'Black',women,3,Black,Mesh,BioMoGo,17,0,167.0,4142,5.117993812416755
2014-01-01,Brooks,Wmns Adrenaline GTS 15 'Hawaiian Ocean Hollyhock',women,5,Blue,Mesh,BioMoGo,17,0,167.0,4142,5.117993812416755
2014-01-01,Nike,Wmns Roshe Run 'Red Violet',women,7,Pink,Mesh,Basic,38,0,179.0,4142,5.187385805840755
2014-06-14,Nike,Wmns Air Max 90 Essential 'Base Grey Diffused Jade',women,7,Grey,Mesh,Air,38,0,747.0,3978,6.616065185132817
2014-01-21,New Balance,Wmns 574 'Stadium Jacket Pack - Lakers',women,2,Purple,Suede,ENCAP,24,0,316.0,4122,5.755742213586912
2015-11-05,Nike,Wmns Flyknit Chukka SneakerBoot,women,4,Red,Unknown,Basic,38,0,240.0,3469,5.480638923341991
2015-08-13,Nike,Johanna Schneider x Wmns Zoom Fit Agility 'Sail',women,5,White,Unknown,Zoom Air,38,0,261.0,3553,5.564520407322694
2015-11-21,Nike,Wmns Free TR5 'DB',women,0,Blue,Unknown,Basic,38,0,118.0,3453,4.770684624465665
2015-04-23,Nike,Liberty Of London x Wmns Tennis Classic Ultra QS 'Merlin',women,3,Multi-Color,Unknown,Basic,38,0,321.0,3665,5.771441123130016
2015-08-01,adidas,Rita Ora x Wmns Superstar Slip-On 'Black',women,6,Black,Mesh,Basic,26,0,170.0,3565,5.135798437050262
2015-03-30,Nike,Wmns Flyknit Air Max 'Oreo',women,6,White,Flyknit,Air,38,0,94.0,3689,4.543294782270004
2015-02-12,Nike,Wmns Flyknit Zoom Agility,women,4,Multi-Color,Unknown,Basic,38,0,124.0,3735,4.820281565605037
2015-08-06,Nike,Wmns Air Huarache Run Print,women,3,Purple,Unknown,Basic,38,0,82.0,3560,4.406719247264253
2015-02-06,Nike,Wmns Air Huarache Run 'Black White',women,2,Black,Unknown,Basic,38,0,124.0,3741,4.820281565605037
2015-11-23,adidas,Wmns UltraBoost 2.0 'Sun Glow',women,6,Multi-Color,Primeknit,Boost,26,0,70.0,3451,4.248495242049359
2015-08-01,adidas,Wmns UltraBoost 1.0 'Wool Grey',women,5,Grey,Primeknit,Boost,26,0,247.0,3565,5.5093883366279774
2015-12-31,Nike,sacai x Wmns NikeLab x Dunk Lux 'Wolf Grey',women,5,White,Leather,Basic,38,0,417.0,3413,6.0330862217988015
2015-06-01,adidas,Wmns UltraBoost 1.0 'Triple White',women,6,White,Primeknit,Boost,26,0,166.0,3626,5.111987788356544
2015-12-31,Nike,sacai x Wmns NikeLab Dunk Lux 'Dark Obsidian',women,6,Grey,Unknown,Basic,38,0,348.0,3413,5.8522024797744745
2015-01-03,Nike,Wmns Air Huarache Run 'Bronzine',women,2,Brown,Unknown,Basic,38,0,122.0,3775,4.804021044733257
2015-11-13,adidas,Wmns UltraBoost 2.0 'Clear Green',women,4,Teal,Primeknit,Boost,26,0,124.0,3461,4.820281565605037
2015-09-16,Nike,Wmns Dunk Sky High Essential 'Desert Camo',women,4,Brown,Unknown,Basic,38,0,515.0,3519,6.244166900663736
2015-03-18,adidas,Wmns UltraBoost 1.0 'OG',women,5,Black,Primeknit,Boost,26,0,339.0,3701,5.82600010738045
