url,release_date,brand_name,model,gender,len_colorway,main_color,upper_material,technology,len_size,unique,price,days_since_release
https://www.goat.com/sneakers/wmns-lunarglide-3-city-pack-beijing-482930-017,2011-09-01,Nike,Wmns LunarGlide+ 3 'City Pack - Beijing',women,4,Black,Mesh,Lunarlon,38,0,156.0,4995
https://www.goat.com/sneakers/wmns-air-max-1-retro-sport-red-319986-400,2011-01-23,Nike,Wmns Air Max 1 'Retro Sport Red',women,4,Teal,Suede,Air,38,0,107.0,5216
https://www.goat.com/sneakers/wmns-gel-blur33-2-0-brazil-flag-t29hq-5995,2012-07-03,ASICS,Wmns Gel Blur33 2.0 'Brazil Flag',women,4,Blue,,Gel,20,0,81.0,4689
https://www.goat.com/sneakers/wmns-dunk-sky-hi-city-fw-qs-paris-598216-100,2012-10-17,Nike,Wmns Dunk Sky Hi City FW QS 'Paris',women,3,White,,,38,0,678.0,4583
https://www.goat.com/sneakers/w-s-air-max-1-leopard-pack-319986-099,2012-10-01,Nike,Wmns Air Max 1 'Grey Leopard',women,4,Grey,Suede,Air,38,0,243.0,4599
https://www.goat.com/sneakers/w-s-air-max-1-319986-026,2012-10-01,Nike,Wmns Air Max 1 'Leopard',women,6,Black,Suede,Air,38,0,313.0,4599
https://www.goat.com/sneakers/wmns-kobe-8-system-id-586181-xxx,2012-12-20,Nike,Wmns Kobe 8 iD,women,2,Multi-Color,Mesh,Lunarlon,38,0,402.0,4519
https://www.goat.com/sneakers/wmns-purecadence-scuba-blue-barberry-120104-1b-473,2012-01-01,Brooks,Wmns PureCadence 'Scuba Blue Barberry',women,3,Blue,Mesh,,17,0,226.0,4873
https://www.goat.com/sneakers/wmns-adrenaline-gts-13-atomic-blue-diva-pink-120123-1b-446,2012-01-01,Brooks,Wmns Adrenaline GTS 13 'Atomic Blue Diva Pink',women,5,Blue,Mesh,BioMoGo,17,0,167.0,4873
https://www.goat.com/sneakers/wmns-dunk-super-sky-high-premium-reflect-silver-616738-001,2013-11-04,Nike,Wmns Dunk Super Sky High Premium 'Reflect Silver',women,5,Silver,,,38,0,110.0,4200
https://www.goat.com/sneakers/wmns-free-5-0-violet-force-bright-citrus-580591-580,2013-03-28,Nike,Wmns Free 5.0+ 'Violet Force Bright Citrus',women,5,Purple,Mesh,Free,38,0,167.0,4421
https://www.goat.com/sneakers/liberty-of-london-x-wmns-dunk-sky-high-sneakerboot-qs-solar-red-bandana-632180-006,2013-11-29,Nike,Liberty of London x Wmns Dunk Sky High Sneakerboot QS 'Solar Red Bandana',women,4,Black,Leather,,38,0,266.0,4175
